"","filenames","species_tree","t","nltt"
"4639","article_1_3_2_2_2.RDa",1,0.7,0.0348837209302326
"4640","article_1_3_2_2_2.RDa",1,0.8,0.0387596899224806
"4641","article_1_3_2_2_2.RDa",1,0.9,0.0426356589147287
"4642","article_1_3_2_2_2.RDa",1,1,0.0465116279069767
"4643","article_1_3_2_2_2.RDa",2,0,0.0116279069767442
"4644","article_1_3_2_2_2.RDa",2,0.1,0.0116279069767442
"4645","article_1_3_2_2_2.RDa",2,0.2,0.0155038759689922
"4646","article_1_3_2_2_2.RDa",2,0.3,0.0193798449612403
"4647","article_1_3_2_2_2.RDa",2,0.4,0.0232558139534884
"4648","article_1_3_2_2_2.RDa",2,0.5,0.0271317829457364
"4649","article_1_3_2_2_2.RDa",2,0.6,0.0310077519379845
"4650","article_1_3_2_2_2.RDa",2,0.7,0.0348837209302326
"4651","article_1_3_2_2_2.RDa",2,0.8,0.0387596899224806
"4652","article_1_3_2_2_2.RDa",2,0.9,0.0426356589147287
"4653","article_1_3_2_2_2.RDa",2,1,0.0465116279069767
"4654","article_1_3_3_0_0.RDa",1,0,0.0714285714285714
"4655","article_1_3_3_0_0.RDa",1,0.1,0.0714285714285714
"4656","article_1_3_3_0_0.RDa",1,0.2,0.0952380952380952
"4657","article_1_3_3_0_0.RDa",1,0.3,0.119047619047619
"4658","article_1_3_3_0_0.RDa",1,0.4,0.142857142857143
"4659","article_1_3_3_0_0.RDa",1,0.5,0.166666666666667
"4660","article_1_3_3_0_0.RDa",1,0.6,0.19047619047619
"4661","article_1_3_3_0_0.RDa",1,0.7,0.214285714285714
"4662","article_1_3_3_0_0.RDa",1,0.8,0.238095238095238
"4663","article_1_3_3_0_0.RDa",1,0.9,0.261904761904762
"4664","article_1_3_3_0_0.RDa",1,1,0.285714285714286
"4665","article_1_3_3_0_0.RDa",2,0,0.0714285714285714
"4666","article_1_3_3_0_0.RDa",2,0.1,0.0714285714285714
"4667","article_1_3_3_0_0.RDa",2,0.2,0.0952380952380952
"4668","article_1_3_3_0_0.RDa",2,0.3,0.119047619047619
"4669","article_1_3_3_0_0.RDa",2,0.4,0.142857142857143
"4670","article_1_3_3_0_0.RDa",2,0.5,0.166666666666667
"4671","article_1_3_3_0_0.RDa",2,0.6,0.19047619047619
"4672","article_1_3_3_0_0.RDa",2,0.7,0.214285714285714
"4673","article_1_3_3_0_0.RDa",2,0.8,0.238095238095238
"4674","article_1_3_3_0_0.RDa",2,0.9,0.261904761904762
"4675","article_1_3_3_0_0.RDa",2,1,0.285714285714286
"4676","article_1_3_3_0_1.RDa",1,0,0.0714285714285714
"4677","article_1_3_3_0_1.RDa",1,0.1,0.0714285714285714
"4678","article_1_3_3_0_1.RDa",1,0.2,0.0952380952380952
"4679","article_1_3_3_0_1.RDa",1,0.3,0.119047619047619
"4680","article_1_3_3_0_1.RDa",1,0.4,0.142857142857143
"4681","article_1_3_3_0_1.RDa",1,0.5,0.166666666666667
"4682","article_1_3_3_0_1.RDa",1,0.6,0.19047619047619
"4683","article_1_3_3_0_1.RDa",1,0.7,0.214285714285714
"4684","article_1_3_3_0_1.RDa",1,0.8,0.238095238095238
"4685","article_1_3_3_0_1.RDa",1,0.9,0.261904761904762
"4686","article_1_3_3_0_1.RDa",1,1,0.285714285714286
"4687","article_1_3_3_0_1.RDa",2,0,0.0714285714285714
"4688","article_1_3_3_0_1.RDa",2,0.1,0.0714285714285714
"4689","article_1_3_3_0_1.RDa",2,0.2,0.0952380952380952
"4690","article_1_3_3_0_1.RDa",2,0.3,0.119047619047619
"4691","article_1_3_3_0_1.RDa",2,0.4,0.142857142857143
"4692","article_1_3_3_0_1.RDa",2,0.5,0.166666666666667
"4693","article_1_3_3_0_1.RDa",2,0.6,0.19047619047619
"4694","article_1_3_3_0_1.RDa",2,0.7,0.214285714285714
"4695","article_1_3_3_0_1.RDa",2,0.8,0.238095238095238
"4696","article_1_3_3_0_1.RDa",2,0.9,0.261904761904762
"4697","article_1_3_3_0_1.RDa",2,1,0.285714285714286
"4698","article_1_3_3_0_2.RDa",1,0,0.0714285714285714
"4699","article_1_3_3_0_2.RDa",1,0.1,0.0714285714285714
"4700","article_1_3_3_0_2.RDa",1,0.2,0.0952380952380952
"4701","article_1_3_3_0_2.RDa",1,0.3,0.119047619047619
"4702","article_1_3_3_0_2.RDa",1,0.4,0.142857142857143
"4703","article_1_3_3_0_2.RDa",1,0.5,0.166666666666667
"4704","article_1_3_3_0_2.RDa",1,0.6,0.19047619047619
"4705","article_1_3_3_0_2.RDa",1,0.7,0.214285714285714
"4706","article_1_3_3_0_2.RDa",1,0.8,0.238095238095238
"4707","article_1_3_3_0_2.RDa",1,0.9,0.261904761904762
"4708","article_1_3_3_0_2.RDa",1,1,0.285714285714286
"4709","article_1_3_3_0_2.RDa",2,0,0.0714285714285714
"4710","article_1_3_3_0_2.RDa",2,0.1,0.0714285714285714
"4711","article_1_3_3_0_2.RDa",2,0.2,0.0952380952380952
"4712","article_1_3_3_0_2.RDa",2,0.3,0.119047619047619
"4713","article_1_3_3_0_2.RDa",2,0.4,0.142857142857143
"4714","article_1_3_3_0_2.RDa",2,0.5,0.166666666666667
"4715","article_1_3_3_0_2.RDa",2,0.6,0.19047619047619
"4716","article_1_3_3_0_2.RDa",2,0.7,0.214285714285714
"4717","article_1_3_3_0_2.RDa",2,0.8,0.238095238095238
"4718","article_1_3_3_0_2.RDa",2,0.9,0.261904761904762
"4719","article_1_3_3_0_2.RDa",2,1,0.285714285714286
"4720","article_1_3_3_1_0.RDa",1,0,0.0714285714285714
"4721","article_1_3_3_1_0.RDa",1,0.1,0.0714285714285714
"4722","article_1_3_3_1_0.RDa",1,0.2,0.0952380952380952
"4723","article_1_3_3_1_0.RDa",1,0.3,0.119047619047619
"4724","article_1_3_3_1_0.RDa",1,0.4,0.142857142857143
"4725","article_1_3_3_1_0.RDa",1,0.5,0.166666666666667
"4726","article_1_3_3_1_0.RDa",1,0.6,0.19047619047619
"4727","article_1_3_3_1_0.RDa",1,0.7,0.214285714285714
"4728","article_1_3_3_1_0.RDa",1,0.8,0.238095238095238
"4729","article_1_3_3_1_0.RDa",1,0.9,0.261904761904762
"4730","article_1_3_3_1_0.RDa",1,1,0.285714285714286
"4731","article_1_3_3_1_0.RDa",2,0,0.0714285714285714
"4732","article_1_3_3_1_0.RDa",2,0.1,0.0714285714285714
"4733","article_1_3_3_1_0.RDa",2,0.2,0.0952380952380952
"4734","article_1_3_3_1_0.RDa",2,0.3,0.119047619047619
"4735","article_1_3_3_1_0.RDa",2,0.4,0.142857142857143
"4736","article_1_3_3_1_0.RDa",2,0.5,0.166666666666667
"4737","article_1_3_3_1_0.RDa",2,0.6,0.19047619047619
"4738","article_1_3_3_1_0.RDa",2,0.7,0.214285714285714
"4739","article_1_3_3_1_0.RDa",2,0.8,0.238095238095238
"4740","article_1_3_3_1_0.RDa",2,0.9,0.261904761904762
"4741","article_1_3_3_1_0.RDa",2,1,0.285714285714286
"4742","article_1_3_3_1_1.RDa",1,0,0.0714285714285714
"4743","article_1_3_3_1_1.RDa",1,0.1,0.0714285714285714
"4744","article_1_3_3_1_1.RDa",1,0.2,0.0952380952380952
"4745","article_1_3_3_1_1.RDa",1,0.3,0.119047619047619
"4746","article_1_3_3_1_1.RDa",1,0.4,0.142857142857143
"4747","article_1_3_3_1_1.RDa",1,0.5,0.166666666666667
"4748","article_1_3_3_1_1.RDa",1,0.6,0.19047619047619
"4749","article_1_3_3_1_1.RDa",1,0.7,0.214285714285714
"4750","article_1_3_3_1_1.RDa",1,0.8,0.238095238095238
"4751","article_1_3_3_1_1.RDa",1,0.9,0.261904761904762
"4752","article_1_3_3_1_1.RDa",1,1,0.285714285714286
"4753","article_1_3_3_1_1.RDa",2,0,0.0714285714285714
"4754","article_1_3_3_1_1.RDa",2,0.1,0.0714285714285714
"4755","article_1_3_3_1_1.RDa",2,0.2,0.0952380952380952
"4756","article_1_3_3_1_1.RDa",2,0.3,0.119047619047619
"4757","article_1_3_3_1_1.RDa",2,0.4,0.142857142857143
"4758","article_1_3_3_1_1.RDa",2,0.5,0.166666666666667
"4759","article_1_3_3_1_1.RDa",2,0.6,0.19047619047619
"4760","article_1_3_3_1_1.RDa",2,0.7,0.214285714285714
"4761","article_1_3_3_1_1.RDa",2,0.8,0.238095238095238
"4762","article_1_3_3_1_1.RDa",2,0.9,0.261904761904762
"4763","article_1_3_3_1_1.RDa",2,1,0.285714285714286
"4764","article_1_3_3_1_2.RDa",1,0,0.0714285714285714
"4765","article_1_3_3_1_2.RDa",1,0.1,0.0714285714285714
"4766","article_1_3_3_1_2.RDa",1,0.2,0.0952380952380952
"4767","article_1_3_3_1_2.RDa",1,0.3,0.119047619047619
"4768","article_1_3_3_1_2.RDa",1,0.4,0.142857142857143
"4769","article_1_3_3_1_2.RDa",1,0.5,0.166666666666667
"4770","article_1_3_3_1_2.RDa",1,0.6,0.19047619047619
"4771","article_1_3_3_1_2.RDa",1,0.7,0.214285714285714
"4772","article_1_3_3_1_2.RDa",1,0.8,0.238095238095238
"4773","article_1_3_3_1_2.RDa",1,0.9,0.261904761904762
"4774","article_1_3_3_1_2.RDa",1,1,0.285714285714286
"4775","article_1_3_3_1_2.RDa",2,0,0.0714285714285714
"4776","article_1_3_3_1_2.RDa",2,0.1,0.0714285714285714
"4777","article_1_3_3_1_2.RDa",2,0.2,0.0952380952380952
"4778","article_1_3_3_1_2.RDa",2,0.3,0.119047619047619
"4779","article_1_3_3_1_2.RDa",2,0.4,0.142857142857143
"4780","article_1_3_3_1_2.RDa",2,0.5,0.166666666666667
"4781","article_1_3_3_1_2.RDa",2,0.6,0.19047619047619
"4782","article_1_3_3_1_2.RDa",2,0.7,0.214285714285714
"4783","article_1_3_3_1_2.RDa",2,0.8,0.238095238095238
"4784","article_1_3_3_1_2.RDa",2,0.9,0.261904761904762
"4785","article_1_3_3_1_2.RDa",2,1,0.285714285714286
"4786","article_1_3_3_2_0.RDa",1,0,0.0714285714285714
"4787","article_1_3_3_2_0.RDa",1,0.1,0.0714285714285714
"4788","article_1_3_3_2_0.RDa",1,0.2,0.0952380952380952
"4789","article_1_3_3_2_0.RDa",1,0.3,0.119047619047619
"4790","article_1_3_3_2_0.RDa",1,0.4,0.142857142857143
"4791","article_1_3_3_2_0.RDa",1,0.5,0.166666666666667
"4792","article_1_3_3_2_0.RDa",1,0.6,0.19047619047619
"4793","article_1_3_3_2_0.RDa",1,0.7,0.214285714285714
"4794","article_1_3_3_2_0.RDa",1,0.8,0.238095238095238
"4795","article_1_3_3_2_0.RDa",1,0.9,0.261904761904762
"4796","article_1_3_3_2_0.RDa",1,1,0.285714285714286
"4797","article_1_3_3_2_0.RDa",2,0,0.0714285714285714
"4798","article_1_3_3_2_0.RDa",2,0.1,0.0714285714285714
"4799","article_1_3_3_2_0.RDa",2,0.2,0.0952380952380952
"4800","article_1_3_3_2_0.RDa",2,0.3,0.119047619047619
"4801","article_1_3_3_2_0.RDa",2,0.4,0.142857142857143
"4802","article_1_3_3_2_0.RDa",2,0.5,0.166666666666667
"4803","article_1_3_3_2_0.RDa",2,0.6,0.19047619047619
"4804","article_1_3_3_2_0.RDa",2,0.7,0.214285714285714
"4805","article_1_3_3_2_0.RDa",2,0.8,0.238095238095238
"4806","article_1_3_3_2_0.RDa",2,0.9,0.261904761904762
"4807","article_1_3_3_2_0.RDa",2,1,0.285714285714286
"4808","article_1_3_3_2_1.RDa",1,0,0.0714285714285714
"4809","article_1_3_3_2_1.RDa",1,0.1,0.0714285714285714
"4810","article_1_3_3_2_1.RDa",1,0.2,0.0952380952380952
"4811","article_1_3_3_2_1.RDa",1,0.3,0.119047619047619
"4812","article_1_3_3_2_1.RDa",1,0.4,0.142857142857143
"4813","article_1_3_3_2_1.RDa",1,0.5,0.166666666666667
"4814","article_1_3_3_2_1.RDa",1,0.6,0.19047619047619
"4815","article_1_3_3_2_1.RDa",1,0.7,0.214285714285714
"4816","article_1_3_3_2_1.RDa",1,0.8,0.238095238095238
"4817","article_1_3_3_2_1.RDa",1,0.9,0.261904761904762
"4818","article_1_3_3_2_1.RDa",1,1,0.285714285714286
"4819","article_1_3_3_2_1.RDa",2,0,0.0714285714285714
"4820","article_1_3_3_2_1.RDa",2,0.1,0.0714285714285714
"4821","article_1_3_3_2_1.RDa",2,0.2,0.0952380952380952
"4822","article_1_3_3_2_1.RDa",2,0.3,0.119047619047619
"4823","article_1_3_3_2_1.RDa",2,0.4,0.142857142857143
"4824","article_1_3_3_2_1.RDa",2,0.5,0.166666666666667
"4825","article_1_3_3_2_1.RDa",2,0.6,0.19047619047619
"4826","article_1_3_3_2_1.RDa",2,0.7,0.214285714285714
"4827","article_1_3_3_2_1.RDa",2,0.8,0.238095238095238
"4828","article_1_3_3_2_1.RDa",2,0.9,0.261904761904762
"4829","article_1_3_3_2_1.RDa",2,1,0.285714285714286
"4830","article_1_3_3_2_2.RDa",1,0,0.0714285714285714
"4831","article_1_3_3_2_2.RDa",1,0.1,0.0714285714285714
"4832","article_1_3_3_2_2.RDa",1,0.2,0.0952380952380952
"4833","article_1_3_3_2_2.RDa",1,0.3,0.119047619047619
"4834","article_1_3_3_2_2.RDa",1,0.4,0.142857142857143
"4835","article_1_3_3_2_2.RDa",1,0.5,0.166666666666667
"4836","article_1_3_3_2_2.RDa",1,0.6,0.19047619047619
"4837","article_1_3_3_2_2.RDa",1,0.7,0.214285714285714
"4838","article_1_3_3_2_2.RDa",1,0.8,0.238095238095238
"4839","article_1_3_3_2_2.RDa",1,0.9,0.261904761904762
"4840","article_1_3_3_2_2.RDa",1,1,0.285714285714286
"4841","article_1_3_3_2_2.RDa",2,0,0.0714285714285714
"4842","article_1_3_3_2_2.RDa",2,0.1,0.0714285714285714
"4843","article_1_3_3_2_2.RDa",2,0.2,0.0952380952380952
"4844","article_1_3_3_2_2.RDa",2,0.3,0.119047619047619
"4845","article_1_3_3_2_2.RDa",2,0.4,0.142857142857143
"4846","article_1_3_3_2_2.RDa",2,0.5,0.166666666666667
"4847","article_1_3_3_2_2.RDa",2,0.6,0.19047619047619
"4848","article_1_3_3_2_2.RDa",2,0.7,0.214285714285714
"4849","article_1_3_3_2_2.RDa",2,0.8,0.238095238095238
"4850","article_1_3_3_2_2.RDa",2,0.9,0.261904761904762
"4851","article_1_3_3_2_2.RDa",2,1,0.285714285714286
"4852","article_1_3_4_0_0.RDa",1,0,1
"4853","article_1_3_4_0_0.RDa",1,0.1,1
"4854","article_1_3_4_0_0.RDa",1,0.2,1
"4855","article_1_3_4_0_0.RDa",1,0.3,1
"4856","article_1_3_4_0_0.RDa",1,0.4,1
"4857","article_1_3_4_0_0.RDa",1,0.5,1
"4858","article_1_3_4_0_0.RDa",1,0.6,1
"4859","article_1_3_4_0_0.RDa",1,0.7,1
"4860","article_1_3_4_0_0.RDa",1,0.8,1
"4861","article_1_3_4_0_0.RDa",1,0.9,1
"4862","article_1_3_4_0_0.RDa",1,1,1
"4863","article_1_3_4_0_0.RDa",2,0,1
"4864","article_1_3_4_0_0.RDa",2,0.1,1
"4865","article_1_3_4_0_0.RDa",2,0.2,1
"4866","article_1_3_4_0_0.RDa",2,0.3,1
"4867","article_1_3_4_0_0.RDa",2,0.4,1
"4868","article_1_3_4_0_0.RDa",2,0.5,1
"4869","article_1_3_4_0_0.RDa",2,0.6,1
"4870","article_1_3_4_0_0.RDa",2,0.7,1
"4871","article_1_3_4_0_0.RDa",2,0.8,1
"4872","article_1_3_4_0_0.RDa",2,0.9,1
"4873","article_1_3_4_0_0.RDa",2,1,1
"4874","article_1_3_4_0_1.RDa",1,0,1
"4875","article_1_3_4_0_1.RDa",1,0.1,1
"4876","article_1_3_4_0_1.RDa",1,0.2,1
"4877","article_1_3_4_0_1.RDa",1,0.3,1
"4878","article_1_3_4_0_1.RDa",1,0.4,1
"4879","article_1_3_4_0_1.RDa",1,0.5,1
"4880","article_1_3_4_0_1.RDa",1,0.6,1
"4881","article_1_3_4_0_1.RDa",1,0.7,1
"4882","article_1_3_4_0_1.RDa",1,0.8,1
"4883","article_1_3_4_0_1.RDa",1,0.9,1
"4884","article_1_3_4_0_1.RDa",1,1,1
"4885","article_1_3_4_0_1.RDa",2,0,1
"4886","article_1_3_4_0_1.RDa",2,0.1,1
"4887","article_1_3_4_0_1.RDa",2,0.2,1
"4888","article_1_3_4_0_1.RDa",2,0.3,1
"4889","article_1_3_4_0_1.RDa",2,0.4,1
"4890","article_1_3_4_0_1.RDa",2,0.5,1
"4891","article_1_3_4_0_1.RDa",2,0.6,1
"4892","article_1_3_4_0_1.RDa",2,0.7,1
"4893","article_1_3_4_0_1.RDa",2,0.8,1
"4894","article_1_3_4_0_1.RDa",2,0.9,1
"4895","article_1_3_4_0_1.RDa",2,1,1
"4896","article_1_3_4_0_2.RDa",1,0,1
"4897","article_1_3_4_0_2.RDa",1,0.1,1
"4898","article_1_3_4_0_2.RDa",1,0.2,1
"4899","article_1_3_4_0_2.RDa",1,0.3,1
"4900","article_1_3_4_0_2.RDa",1,0.4,1
"4901","article_1_3_4_0_2.RDa",1,0.5,1
"4902","article_1_3_4_0_2.RDa",1,0.6,1
"4903","article_1_3_4_0_2.RDa",1,0.7,1
"4904","article_1_3_4_0_2.RDa",1,0.8,1
"4905","article_1_3_4_0_2.RDa",1,0.9,1
"4906","article_1_3_4_0_2.RDa",1,1,1
"4907","article_1_3_4_0_2.RDa",2,0,1
"4908","article_1_3_4_0_2.RDa",2,0.1,1
"4909","article_1_3_4_0_2.RDa",2,0.2,1
"4910","article_1_3_4_0_2.RDa",2,0.3,1
"4911","article_1_3_4_0_2.RDa",2,0.4,1
"4912","article_1_3_4_0_2.RDa",2,0.5,1
"4913","article_1_3_4_0_2.RDa",2,0.6,1
"4914","article_1_3_4_0_2.RDa",2,0.7,1
"4915","article_1_3_4_0_2.RDa",2,0.8,1
"4916","article_1_3_4_0_2.RDa",2,0.9,1
"4917","article_1_3_4_0_2.RDa",2,1,1
"4918","article_1_3_4_1_0.RDa",1,0,1
"4919","article_1_3_4_1_0.RDa",1,0.1,1
"4920","article_1_3_4_1_0.RDa",1,0.2,1
"4921","article_1_3_4_1_0.RDa",1,0.3,1
"4922","article_1_3_4_1_0.RDa",1,0.4,1
"4923","article_1_3_4_1_0.RDa",1,0.5,1
"4924","article_1_3_4_1_0.RDa",1,0.6,1
"4925","article_1_3_4_1_0.RDa",1,0.7,1
"4926","article_1_3_4_1_0.RDa",1,0.8,1
"4927","article_1_3_4_1_0.RDa",1,0.9,1
"4928","article_1_3_4_1_0.RDa",1,1,1
"4929","article_1_3_4_1_0.RDa",2,0,1
"4930","article_1_3_4_1_0.RDa",2,0.1,1
"4931","article_1_3_4_1_0.RDa",2,0.2,1
"4932","article_1_3_4_1_0.RDa",2,0.3,1
"4933","article_1_3_4_1_0.RDa",2,0.4,1
"4934","article_1_3_4_1_0.RDa",2,0.5,1
"4935","article_1_3_4_1_0.RDa",2,0.6,1
"4936","article_1_3_4_1_0.RDa",2,0.7,1
"4937","article_1_3_4_1_0.RDa",2,0.8,1
"4938","article_1_3_4_1_0.RDa",2,0.9,1
"4939","article_1_3_4_1_0.RDa",2,1,1
"4940","article_1_3_4_1_1.RDa",1,0,1
"4941","article_1_3_4_1_1.RDa",1,0.1,1
"4942","article_1_3_4_1_1.RDa",1,0.2,1
"4943","article_1_3_4_1_1.RDa",1,0.3,1
"4944","article_1_3_4_1_1.RDa",1,0.4,1
"4945","article_1_3_4_1_1.RDa",1,0.5,1
"4946","article_1_3_4_1_1.RDa",1,0.6,1
"4947","article_1_3_4_1_1.RDa",1,0.7,1
"4948","article_1_3_4_1_1.RDa",1,0.8,1
"4949","article_1_3_4_1_1.RDa",1,0.9,1
"4950","article_1_3_4_1_1.RDa",1,1,1
"4951","article_1_3_4_1_1.RDa",2,0,1
"4952","article_1_3_4_1_1.RDa",2,0.1,1
"4953","article_1_3_4_1_1.RDa",2,0.2,1
"4954","article_1_3_4_1_1.RDa",2,0.3,1
"4955","article_1_3_4_1_1.RDa",2,0.4,1
"4956","article_1_3_4_1_1.RDa",2,0.5,1
"4957","article_1_3_4_1_1.RDa",2,0.6,1
"4958","article_1_3_4_1_1.RDa",2,0.7,1
"4959","article_1_3_4_1_1.RDa",2,0.8,1
"4960","article_1_3_4_1_1.RDa",2,0.9,1
"4961","article_1_3_4_1_1.RDa",2,1,1
"4962","article_1_3_4_1_2.RDa",1,0,1
"4963","article_1_3_4_1_2.RDa",1,0.1,1
"4964","article_1_3_4_1_2.RDa",1,0.2,1
"4965","article_1_3_4_1_2.RDa",1,0.3,1
"4966","article_1_3_4_1_2.RDa",1,0.4,1
"4967","article_1_3_4_1_2.RDa",1,0.5,1
"4968","article_1_3_4_1_2.RDa",1,0.6,1
"4969","article_1_3_4_1_2.RDa",1,0.7,1
"4970","article_1_3_4_1_2.RDa",1,0.8,1
"4971","article_1_3_4_1_2.RDa",1,0.9,1
"4972","article_1_3_4_1_2.RDa",1,1,1
"4973","article_1_3_4_1_2.RDa",2,0,1
"4974","article_1_3_4_1_2.RDa",2,0.1,1
"4975","article_1_3_4_1_2.RDa",2,0.2,1
"4976","article_1_3_4_1_2.RDa",2,0.3,1
"4977","article_1_3_4_1_2.RDa",2,0.4,1
"4978","article_1_3_4_1_2.RDa",2,0.5,1
"4979","article_1_3_4_1_2.RDa",2,0.6,1
"4980","article_1_3_4_1_2.RDa",2,0.7,1
"4981","article_1_3_4_1_2.RDa",2,0.8,1
"4982","article_1_3_4_1_2.RDa",2,0.9,1
"4983","article_1_3_4_1_2.RDa",2,1,1
"4984","article_1_3_4_2_0.RDa",1,0,1
"4985","article_1_3_4_2_0.RDa",1,0.1,1
"4986","article_1_3_4_2_0.RDa",1,0.2,1
"4987","article_1_3_4_2_0.RDa",1,0.3,1
"4988","article_1_3_4_2_0.RDa",1,0.4,1
"4989","article_1_3_4_2_0.RDa",1,0.5,1
"4990","article_1_3_4_2_0.RDa",1,0.6,1
"4991","article_1_3_4_2_0.RDa",1,0.7,1
"4992","article_1_3_4_2_0.RDa",1,0.8,1
"4993","article_1_3_4_2_0.RDa",1,0.9,1
"4994","article_1_3_4_2_0.RDa",1,1,1
"4995","article_1_3_4_2_0.RDa",2,0,1
"4996","article_1_3_4_2_0.RDa",2,0.1,1
"4997","article_1_3_4_2_0.RDa",2,0.2,1
"4998","article_1_3_4_2_0.RDa",2,0.3,1
"4999","article_1_3_4_2_0.RDa",2,0.4,1
"5000","article_1_3_4_2_0.RDa",2,0.5,1
"5001","article_1_3_4_2_0.RDa",2,0.6,1
"5002","article_1_3_4_2_0.RDa",2,0.7,1
"5003","article_1_3_4_2_0.RDa",2,0.8,1
"5004","article_1_3_4_2_0.RDa",2,0.9,1
"5005","article_1_3_4_2_0.RDa",2,1,1
"5006","article_1_3_4_2_1.RDa",1,0,1
"5007","article_1_3_4_2_1.RDa",1,0.1,1
"5008","article_1_3_4_2_1.RDa",1,0.2,1
"5009","article_1_3_4_2_1.RDa",1,0.3,1
"5010","article_1_3_4_2_1.RDa",1,0.4,1
"5011","article_1_3_4_2_1.RDa",1,0.5,1
"5012","article_1_3_4_2_1.RDa",1,0.6,1
"5013","article_1_3_4_2_1.RDa",1,0.7,1
"5014","article_1_3_4_2_1.RDa",1,0.8,1
"5015","article_1_3_4_2_1.RDa",1,0.9,1
"5016","article_1_3_4_2_1.RDa",1,1,1
"5017","article_1_3_4_2_1.RDa",2,0,1
"5018","article_1_3_4_2_1.RDa",2,0.1,1
"5019","article_1_3_4_2_1.RDa",2,0.2,1
"5020","article_1_3_4_2_1.RDa",2,0.3,1
"5021","article_1_3_4_2_1.RDa",2,0.4,1
"5022","article_1_3_4_2_1.RDa",2,0.5,1
"5023","article_1_3_4_2_1.RDa",2,0.6,1
"5024","article_1_3_4_2_1.RDa",2,0.7,1
"5025","article_1_3_4_2_1.RDa",2,0.8,1
"5026","article_1_3_4_2_1.RDa",2,0.9,1
"5027","article_1_3_4_2_1.RDa",2,1,1
"5028","article_1_3_4_2_2.RDa",1,0,1
"5029","article_1_3_4_2_2.RDa",1,0.1,1
"5030","article_1_3_4_2_2.RDa",1,0.2,1
"5031","article_1_3_4_2_2.RDa",1,0.3,1
"5032","article_1_3_4_2_2.RDa",1,0.4,1
"5033","article_1_3_4_2_2.RDa",1,0.5,1
"5034","article_1_3_4_2_2.RDa",1,0.6,1
"5035","article_1_3_4_2_2.RDa",1,0.7,1
"5036","article_1_3_4_2_2.RDa",1,0.8,1
"5037","article_1_3_4_2_2.RDa",1,0.9,1
"5038","article_1_3_4_2_2.RDa",1,1,1
"5039","article_1_3_4_2_2.RDa",2,0,1
"5040","article_1_3_4_2_2.RDa",2,0.1,1
"5041","article_1_3_4_2_2.RDa",2,0.2,1
"5042","article_1_3_4_2_2.RDa",2,0.3,1
"5043","article_1_3_4_2_2.RDa",2,0.4,1
"5044","article_1_3_4_2_2.RDa",2,0.5,1
"5045","article_1_3_4_2_2.RDa",2,0.6,1
"5046","article_1_3_4_2_2.RDa",2,0.7,1
"5047","article_1_3_4_2_2.RDa",2,0.8,1
"5048","article_1_3_4_2_2.RDa",2,0.9,1
"5049","article_1_3_4_2_2.RDa",2,1,1
"5050","article_1_4_0_0_0.RDa",1,0,1
"5051","article_1_4_0_0_0.RDa",1,0.1,1
"5052","article_1_4_0_0_0.RDa",1,0.2,1
"5053","article_1_4_0_0_0.RDa",1,0.3,1
"5054","article_1_4_0_0_0.RDa",1,0.4,1
"5055","article_1_4_0_0_0.RDa",1,0.5,1
"5056","article_1_4_0_0_0.RDa",1,0.6,1
"5057","article_1_4_0_0_0.RDa",1,0.7,1
"5058","article_1_4_0_0_0.RDa",1,0.8,1
"5059","article_1_4_0_0_0.RDa",1,0.9,1
"5060","article_1_4_0_0_0.RDa",1,1,1
"5061","article_1_4_0_0_0.RDa",2,0,1
"5062","article_1_4_0_0_0.RDa",2,0.1,1
"5063","article_1_4_0_0_0.RDa",2,0.2,1
"5064","article_1_4_0_0_0.RDa",2,0.3,1
"5065","article_1_4_0_0_0.RDa",2,0.4,1
"5066","article_1_4_0_0_0.RDa",2,0.5,1
"5067","article_1_4_0_0_0.RDa",2,0.6,1
"5068","article_1_4_0_0_0.RDa",2,0.7,1
"5069","article_1_4_0_0_0.RDa",2,0.8,1
"5070","article_1_4_0_0_0.RDa",2,0.9,1
"5071","article_1_4_0_0_0.RDa",2,1,1
"5072","article_1_4_0_0_1.RDa",1,0,1
"5073","article_1_4_0_0_1.RDa",1,0.1,1
"5074","article_1_4_0_0_1.RDa",1,0.2,1
"5075","article_1_4_0_0_1.RDa",1,0.3,1
"5076","article_1_4_0_0_1.RDa",1,0.4,1
"5077","article_1_4_0_0_1.RDa",1,0.5,1
"5078","article_1_4_0_0_1.RDa",1,0.6,1
"5079","article_1_4_0_0_1.RDa",1,0.7,1
"5080","article_1_4_0_0_1.RDa",1,0.8,1
"5081","article_1_4_0_0_1.RDa",1,0.9,1
"5082","article_1_4_0_0_1.RDa",1,1,1
"5083","article_1_4_0_0_1.RDa",2,0,1
"5084","article_1_4_0_0_1.RDa",2,0.1,1
"5085","article_1_4_0_0_1.RDa",2,0.2,1
"5086","article_1_4_0_0_1.RDa",2,0.3,1
"5087","article_1_4_0_0_1.RDa",2,0.4,1
"5088","article_1_4_0_0_1.RDa",2,0.5,1
"5089","article_1_4_0_0_1.RDa",2,0.6,1
"5090","article_1_4_0_0_1.RDa",2,0.7,1
"5091","article_1_4_0_0_1.RDa",2,0.8,1
"5092","article_1_4_0_0_1.RDa",2,0.9,1
"5093","article_1_4_0_0_1.RDa",2,1,1
"5094","article_1_4_0_0_2.RDa",1,0,1
"5095","article_1_4_0_0_2.RDa",1,0.1,1
